TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Mischief,2023,3,20,3,10,20XX PANDORA ST,Grandview-Woodland,49.283000363292146,-123.06349411869331
Mischief,2023,5,17,23,36,20XX TRIUMPH ST,Grandview-Woodland,49.28388102398669,-123.06280789624225
Mischief,2023,9,16,13,13,20XX TRIUMPH ST,Grandview-Woodland,49.28388014751042,-123.06248333002222
Mischief,2023,7,10,13,0,20XX W 1ST AVE,Kitsilano,49.27072649471667,-123.15173423366002
Mischief,2023,1,18,0,0,20XX W 2ND AVE,Kitsilano,49.26993766970254,-123.15241095593261
Mischief,2023,2,15,0,0,20XX W 2ND AVE,Kitsilano,49.26993766970254,-123.15241095593261
Mischief,2023,5,10,13,0,20XX W 2ND AVE,Kitsilano,49.26993766970254,-123.15241095593261
Mischief,2023,7,16,13,0,20XX W 2ND AVE,Kitsilano,49.26993766970254,-123.15241095593261
Mischief,2023,3,4,22,0,20XX W 2ND AVE,Kitsilano,49.269851145240764,-123.15213766881313
Mischief,2023,8,5,12,0,20XX W 2ND AVE,Kitsilano,49.269824288544655,-123.15042470135754
Mischief,2023,4,14,2,37,20XX W 41ST AVE,Kerrisdale,49.23452270160685,-123.1540641143426
Mischief,2023,10,6,23,0,20XX W 41ST AVE,Kerrisdale,49.234512681993365,-123.15344826808737
Mischief,2023,3,4,1,10,20XX W 42ND AVE,Kerrisdale,49.23355774142205,-123.15483353499808
Mischief,2023,6,2,19,0,20XX W 42ND AVE,Kerrisdale,49.2336388359099,-123.15477143385299
Mischief,2023,8,5,12,13,20XX W 48TH AVE,Kerrisdale,49.22803884309744,-123.15252145941193
Mischief,2023,8,5,12,20,20XX W 48TH AVE,Kerrisdale,49.22803884309744,-123.15252145941193
Mischief,2023,3,25,0,28,20XX W 57TH AVE,Kerrisdale,49.219526780199615,-123.15435677016345
Mischief,2023,9,27,16,0,20XX W 5TH AVE,Kitsilano,49.26717605834879,-123.15049236538445
Mischief,2023,10,18,18,57,20XX WALL ST,Grandview-Woodland,49.28534818588111,-123.06289898366217
Mischief,2023,10,25,12,12,20XX WALL ST,Grandview-Woodland,49.285672333388895,-123.06242243602938
Mischief,2023,2,25,5,38,20XX WALL ST,Grandview-Woodland,49.286123527037546,-123.06181084405948
Mischief,2023,5,28,8,1,20XX WALL ST,Grandview-Woodland,49.286123527037546,-123.06181084405948
Mischief,2023,7,5,12,21,20XX WALL ST,Grandview-Woodland,49.286123527037546,-123.06181084405948
Mischief,2023,1,5,17,45,20XX WOODLAND DR,Grandview-Woodland,49.266234890572164,-123.07363472022494
Mischief,2023,7,21,7,56,20XX WOODLAND DR,Grandview-Woodland,49.266416164060786,-123.07363125672802
Mischief,2023,4,20,9,52,20XX WOODLAND DR,Grandview-Woodland,49.266878603002326,-123.07349671635085
Mischief,2023,5,19,12,0,21XX ALMA ST,West Point Grey,49.26756099144782,-123.18579817408165
Mischief,2023,7,31,2,9,21XX CAMBRIDGE ST,Grandview-Woodland,49.28658359444116,-123.06029465992107
Mischief,2023,1,23,13,50,21XX CASSIAR ST,Hastings-Sunrise,49.26542703942856,-123.03094182174412
Mischief,2023,11,19,14,20,21XX COMMERCIAL DR,Grandview-Woodland,49.26514111449023,-123.06980174214515
Mischief,2023,11,19,18,49,21XX DUNDAS ST,Grandview-Woodland,49.284760097398966,-123.06097312052074
Mischief,2023,8,14,3,1,21XX E 1ST AVE,Grandview-Woodland,49.26956001362646,-123.06064101807623
Mischief,2023,12,28,0,0,21XX E BROADWAY AVE,Grandview-Woodland,49.262301042710405,-123.0618398761243
Mischief,2023,1,3,15,54,21XX E HASTINGS ST,Grandview-Woodland,49.28121613745468,-123.06118727766669
Mischief,2023,8,20,9,41,21XX E HASTINGS ST,Grandview-Woodland,49.28121544524011,-123.0604859966761
Mischief,2023,8,31,10,0,21XX E HASTINGS ST,Grandview-Woodland,49.28121544524011,-123.0604859966761
Mischief,2023,9,24,11,20,21XX E HASTINGS ST,Grandview-Woodland,49.28121544524011,-123.0604859966761
Mischief,2023,12,14,10,0,21XX E HASTINGS ST,Grandview-Woodland,49.28121544524011,-123.0604859966761
Mischief,2023,12,19,15,45,21XX E HASTINGS ST,Grandview-Woodland,49.28121544524011,-123.0604859966761
Mischief,2023,12,29,14,1,21XX E HASTINGS ST,Grandview-Woodland,49.28121544524011,-123.0604859966761
Mischief,2023,9,26,16,38,21XX FERNDALE ST,Grandview-Woodland,49.2796183506385,-123.06074458695657
Mischief,2023,7,31,19,34,21XX HERMON DR,Hastings-Sunrise,49.26520832924254,-123.02971135611575
Mischief,2023,10,5,12,0,21XX LILLOOET ST,Hastings-Sunrise,49.265663537054984,-123.038955387867
Mischief,2023,9,28,8,15,21XX OXFORD ST,Grandview-Woodland,49.28567437373769,-123.06075452460404
Mischief,2023,4,18,23,23,21XX RENFREW ST,Hastings-Sunrise,49.26545165659672,-123.04424758317134
Mischief,2023,4,15,19,0,21XX RUPERT ST,Hastings-Sunrise,49.26478573788893,-123.03360622079374
Mischief,2023,12,16,1,7,21XX STANLEY PARK DR,Stanley Park,49.300055339698865,-123.11792870438047
Mischief,2023,9,1,23,30,21XX TURNER ST,Grandview-Woodland,49.27915803003859,-123.06048980644735
Mischief,2023,7,30,3,0,21XX VINE ST,Kitsilano,49.26654856704038,-123.1575074009832
Mischief,2023,6,17,19,0,21XX W 13TH AVE,Kitsilano,49.26002344341352,-123.15380761979496
Mischief,2023,10,3,6,20,21XX W 1ST AVE,Kitsilano,49.27076876202395,-123.15433625523379
Mischief,2023,11,23,0,1,21XX W 1ST AVE,Kitsilano,49.270768429394614,-123.15431590645647
Mischief,2023,12,27,21,0,21XX W 3RD AVE,Kitsilano,49.26899669351115,-123.15371949516552
Mischief,2023,3,11,22,0,21XX W 41ST AVE,Kerrisdale,49.2345463005946,-123.1557913047611
Mischief,2023,7,12,17,0,21XX W 41ST AVE,Kerrisdale,49.23454433249554,-123.15566981380545
Mischief,2023,8,18,22,0,21XX W 42ND AVE,Kerrisdale,49.23368935517865,-123.15815716407374
Mischief,2023,7,30,2,56,21XX W 4TH AVE,Kitsilano,49.26815908054731,-123.15284319174354
Mischief,2023,5,14,16,45,21XX W 6TH AVE,Kitsilano,49.266395576923166,-123.1547243721119
Mischief,2023,2,23,4,37,21XX W 6TH AVE,Kitsilano,49.26638269307563,-123.1538169060983
Mischief,2023,7,19,14,50,21XX WALL ST,Grandview-Woodland,49.28650292435553,-123.06150912809989
Mischief,2023,11,5,21,33,21XX WALL ST,Grandview-Woodland,49.28698066734452,-123.06127094114555
Mischief,2023,1,15,1,5,22XX BALACLAVA ST,Kitsilano,49.26666554682858,-123.17396444870904
Mischief,2023,6,13,14,0,22XX COMMERCIAL DR,Grandview-Woodland,49.26505127308177,-123.06967809166231
Mischief,2023,6,17,18,41,22XX DUNDAS ST,Grandview-Woodland,49.28476405288744,-123.0596506601454
Mischief,2023,6,27,15,30,22XX E HASTINGS ST,Grandview-Woodland,49.28112982346428,-123.0580058362008
Mischief,2023,9,17,2,4,22XX FRANKLIN ST,Grandview-Woodland,49.28203695771495,-123.05918115003922
Mischief,2023,11,22,17,20,22XX HERMON DR,Hastings-Sunrise,49.263711960061244,-123.02974338987966
Mischief,2023,2,25,18,0,22XX HERMON DR,Hastings-Sunrise,49.26424043439823,-123.029544146844
Mischief,2023,6,26,10,55,22XX HERMON DR,Hastings-Sunrise,49.26424043439823,-123.029544146844
Mischief,2023,6,28,22,30,22XX KITCHENER ST,Grandview-Woodland,49.272085550016435,-123.05919942763094
Mischief,2023,7,6,17,0,22XX KITCHENER ST,Grandview-Woodland,49.272085550016435,-123.05919942763094
Mischief,2023,9,19,21,0,22XX LAKEWOOD DR,Grandview-Woodland,49.26499427487565,-123.06191452744527
Mischief,2023,4,5,22,45,22XX MCGILL ST,Grandview-Woodland,49.28838374643019,-123.05876945611487
Mischief,2023,3,11,1,13,22XX STEPHENS ST,Kitsilano,49.26656736253425,-123.16647371459763
Mischief,2023,11,2,12,43,22XX TRIMBLE ST,West Point Grey,49.26736179393993,-123.20586927313275
Mischief,2023,9,2,4,45,22XX VENABLES ST,Grandview-Woodland,49.27656276279915,-123.0597024383505
Mischief,2023,10,2,8,14,22XX VENABLES ST,Grandview-Woodland,49.276548378165145,-123.05881047941405
Mischief,2023,12,2,5,14,22XX W 10TH AVE,Kitsilano,49.262944752617855,-123.15571688862128
Mischief,2023,5,14,15,0,22XX W 1ST AVE,Kitsilano,49.270883785955604,-123.15634176738101
Mischief,2023,8,31,17,15,22XX W 4TH AVE,Kitsilano,49.268222085627265,-123.15711312510145
Mischief,2023,10,20,19,30,22XX W 4TH AVE,Kitsilano,49.26812800933005,-123.15630064820493
Mischief,2023,4,23,18,30,22XX W 4TH AVE,Kitsilano,49.26812298073737,-123.15595468975084
Mischief,2023,3,13,9,42,22XX W 4TH AVE,Kitsilano,49.268121424971774,-123.15584772403245
Mischief,2023,5,27,18,0,22XX W 4TH AVE,Kitsilano,49.268113530399546,-123.1553042105338
Mischief,2023,10,17,7,30,22XX W 6TH AVE,Kitsilano,49.26642410018723,-123.15627540107627
Mischief,2023,4,23,13,30,22XX W BROADWAY AVE,Kitsilano,49.263832353253676,-123.15604477918558
Mischief,2023,3,11,2,48,22XX W BROADWAY AVE,Kitsilano,49.26382106419212,-123.15537068360594
Mischief,2023,7,29,11,17,22XX W BROADWAY AVE,Kitsilano,49.26382106419212,-123.15537068360594
Mischief,2023,7,9,2,5,23XX BALSAM ST,Kitsilano,49.26553433678227,-123.16001679777376
Mischief,2023,1,8,1,11,23XX CASSIAR ST,Hastings-Sunrise,49.2637045476385,-123.03107768264367
Mischief,2023,12,31,17,15,23XX COMMERCIAL DR,Grandview-Woodland,49.263898460742844,-123.06970141234855
Mischief,2023,12,31,19,0,23XX COMMERCIAL DR,Grandview-Woodland,49.263898460742844,-123.06970141234855
Mischief,2023,7,19,16,5,23XX COMMERCIAL DR,Grandview-Woodland,49.263941197555155,-123.06970042244701
Mischief,2023,2,18,14,0,23XX CORNWALL AVE,Kitsilano,49.27266603310294,-123.15751919511536
Mischief,2023,2,24,15,30,23XX CORNWALL AVE,Kitsilano,49.27266603310294,-123.15751919511536
Mischief,2023,8,13,6,32,23XX CORNWALL AVE,Kitsilano,49.27258245088513,-123.15743256408155
Mischief,2023,10,15,7,0,23XX FRANKLIN ST,Grandview-Woodland,49.2821055741647,-123.05748591975998
Mischief,2023,1,25,3,15,23XX GRAVELEY ST,Grandview-Woodland,49.27044054446118,-123.0574907727421
Mischief,2023,6,16,23,21,23XX MACDONALD ST,Kitsilano,49.265597486057665,-123.16833311186652
Mischief,2023,6,17,18,0,23XX MAPLE ST,Kitsilano,49.26527364830882,-123.1504204602668
Mischief,2023,6,17,21,0,23XX MAPLE ST,Kitsilano,49.26527364830882,-123.1504204602668
Mischief,2023,6,17,23,0,23XX MAPLE ST,Kitsilano,49.26527364830882,-123.1504204602668
Mischief,2023,12,7,12,0,23XX MCLEAN DR,Grandview-Woodland,49.264164791698875,-123.07549776249606
Mischief,2023,4,27,13,0,23XX NANAIMO ST,Grandview-Woodland,49.26335057951194,-123.05664063405274
Mischief,2023,6,8,18,0,23XX W 14TH AVE,Kitsilano,49.25932088497329,-123.15936020198376
Mischief,2023,12,3,6,12,23XX W 1ST AVE,Kitsilano,49.2708386958955,-123.15861008634246
Mischief,2023,7,13,9,5,23XX W 2ND AVE,Kitsilano,49.269938412381606,-123.15774208520472
Mischief,2023,3,1,22,0,23XX W 4TH AVE,Kitsilano,49.2682381248087,-123.15788466811458
Mischief,2023,4,9,18,59,23XX W 4TH AVE,Kitsilano,49.2682381248087,-123.15788466811458
Mischief,2023,3,15,7,0,23XX W 4TH AVE,Kitsilano,49.26823814283846,-123.15788463930569
Mischief,2023,5,27,16,30,23XX W 4TH AVE,Kitsilano,49.268148632792524,-123.15762022095632
Mischief,2023,3,13,20,41,23XX W 4TH AVE,Kitsilano,49.26814741677335,-123.15757527902808
Mischief,2023,10,1,3,30,23XX W 7TH AVE,Kitsilano,49.26563421926626,-123.15916387165045
Mischief,2023,10,27,3,30,23XX W 8TH AVE,Kitsilano,49.26479942384671,-123.15987064493218
Mischief,2023,1,23,19,14,23XX WOODLAND DR,Grandview-Woodland,49.263772322330944,-123.07355876998975
Mischief,2023,3,17,12,0,23XX WOODLAND DR,Grandview-Woodland,49.26392867898397,-123.07355561295896
Mischief,2023,3,11,17,0,23XX WOODLAND DR,Grandview-Woodland,49.26399815881903,-123.0735542345506
Mischief,2023,10,16,4,0,23XX WOODLAND DR,Grandview-Woodland,49.26399815881903,-123.0735542345506
Mischief,2023,11,16,17,37,24XX BALACLAVA ST,Kitsilano,49.26433195349388,-123.17404992969003
Mischief,2023,7,17,16,30,24XX CASSIAR ST,Hastings-Sunrise,49.262289848917476,-123.03096177684594
Mischief,2023,10,12,1,30,24XX E 1ST AVE,Hastings-Sunrise,49.26960375552536,-123.05628902803001
Mischief,2023,2,8,14,26,24XX E 1ST AVE,Hastings-Sunrise,49.26937057128168,-123.05532430592744
Mischief,2023,4,2,23,0,24XX E 1ST AVE,Hastings-Sunrise,49.26937057128168,-123.05532430592744
Mischief,2023,5,13,10,30,24XX E 5TH AVE,Hastings-Sunrise,49.26569573004842,-123.05630488542617
Mischief,2023,12,26,13,45,24XX E 5TH AVE,Hastings-Sunrise,49.26569573004842,-123.05630488542617
Mischief,2023,8,28,22,49,24XX E 6TH AVE,Hastings-Sunrise,49.264818479255986,-123.05496553680013
Mischief,2023,9,25,22,28,24XX E 6TH AVE,Hastings-Sunrise,49.264818479255986,-123.05496553680013
Mischief,2023,8,2,21,0,24XX E HASTINGS ST,Hastings-Sunrise,49.28112750933362,-123.05648543436453
Mischief,2023,3,21,9,0,24XX E HASTINGS ST,Hastings-Sunrise,49.28112608603854,-123.05520544757893
Mischief,2023,9,21,15,39,24XX E HASTINGS ST,Hastings-Sunrise,49.281125482084796,-123.05467842080874
Mischief,2023,9,6,23,0,24XX ETON ST,Hastings-Sunrise,49.28776811820626,-123.05573559392813
Mischief,2023,5,4,6,30,24XX FRANKLIN ST,Hastings-Sunrise,49.282110249306136,-123.05509016819829
Mischief,2023,3,30,23,30,24XX GARDEN DR,Grandview-Woodland,49.26270062249405,-123.05808896158959
Mischief,2023,11,7,16,30,24XX GARDEN DR,Grandview-Woodland,49.26315941664208,-123.05808361197928
Mischief,2023,8,26,22,0,24XX KITCHENER ST,Hastings-Sunrise,49.27233832364313,-123.05611742266409
Mischief,2023,4,6,1,30,24XX LARCH ST,Kitsilano,49.264883609076314,-123.1623164720209
Mischief,2023,1,19,14,10,24XX MCGILL ST,Hastings-Sunrise,49.28877151049014,-123.05554974982564
Mischief,2023,4,27,16,30,24XX PANDORA ST,Hastings-Sunrise,49.28295401357198,-123.05486563158016
Mischief,2023,12,7,13,32,24XX PARKER ST,Hastings-Sunrise,49.27576032934355,-123.05489546466622
Mischief,2023,12,1,12,58,24XX PENTICTON ST,Hastings-Sunrise,49.262459858418076,-123.052145877027
Mischief,2023,8,17,14,30,24XX RENFREW ST,Hastings-Sunrise,49.26284812301922,-123.04426566025606
Mischief,2023,10,19,13,0,24XX SLOCAN ST,Hastings-Sunrise,49.2629408397726,-123.04951109201134
Mischief,2023,9,13,21,0,24XX STEPHENS ST,Kitsilano,49.26414467045785,-123.16642036330956
Mischief,2023,2,21,20,35,24XX STEPHENS ST,Kitsilano,49.26489980621017,-123.16639743065825
Mischief,2023,8,22,0,0,24XX W 13TH AVE,Kitsilano,49.26015851130693,-123.1613041756889
Mischief,2023,1,26,1,9,24XX W 15TH AVE,Kitsilano,49.25830793531096,-123.16228642461826
Mischief,2023,7,7,1,15,24XX W 15TH AVE,Kitsilano,49.25830793531096,-123.16228642461826
Mischief,2023,7,28,2,10,24XX W 1ST AVE,Kitsilano,49.270868892296164,-123.16048008270701
Mischief,2023,12,1,22,30,24XX W 2ND AVE,Kitsilano,49.26998516235944,-123.16069774968005
Mischief,2023,8,2,13,30,24XX W 2ND AVE,Kitsilano,49.270066664221766,-123.16064861388696
Mischief,2023,4,21,6,23,24XX W 2ND AVE,Kitsilano,49.26997230169671,-123.15986595344299
Mischief,2023,5,21,0,0,24XX W 4TH AVE,Kitsilano,49.26821005074105,-123.15991887208864
Mischief,2023,5,1,14,0,24XX W BROADWAY AVE,Kitsilano,49.26393343546275,-123.16192600454104
Mischief,2023,4,21,17,0,24XX YORK AVE,Kitsilano,49.2717847557752,-123.16183478057471
Mischief,2023,11,29,10,0,25XX ALMA ST,West Point Grey,49.26404874100188,-123.18594903455444
Mischief,2023,4,15,16,0,25XX BURRARD ST,Kitsilano,49.26365034983979,-123.14582178790755
Mischief,2023,8,26,19,30,25XX DUNDAS ST,Hastings-Sunrise,49.28473147510596,-123.0544527046434
Mischief,2023,6,29,15,39,25XX E 2ND AVE,Hastings-Sunrise,49.2685235055776,-123.05238461840219
Mischief,2023,12,22,20,0,25XX E HASTINGS ST,Hastings-Sunrise,49.281125267781526,-123.05450371546284
Mischief,2023,11,9,2,23,25XX E HASTINGS ST,Hastings-Sunrise,49.281122783764175,-123.05270329034617
Mischief,2023,10,18,11,20,25XX E HASTINGS ST,Hastings-Sunrise,49.281204623548696,-123.05240295353349
Mischief,2023,8,15,10,0,25XX FRANKLIN ST,Hastings-Sunrise,49.282026917831736,-123.05450249682335
Mischief,2023,12,14,13,12,25XX FRANKLIN ST,Hastings-Sunrise,49.282026917831736,-123.05450249682335
Mischief,2023,9,7,1,30,25XX GRAVELEY ST,Hastings-Sunrise,49.27046831262139,-123.05256090513367
Mischief,2023,1,26,10,40,25XX MACKENZIE ST,Kitsilano,49.263850964961016,-123.1701587036614
Mischief,2023,12,17,18,0,25XX NAPIER ST,Hastings-Sunrise,49.274936788500185,-123.05389246639
Mischief,2023,5,27,23,20,25XX PANDORA ST,Hastings-Sunrise,49.28294731466369,-123.05208058354516
Mischief,2023,3,22,0,5,25XX TRIUMPH ST,Hastings-Sunrise,49.283937955505856,-123.05284793071942
Mischief,2023,8,20,23,0,25XX TURNER ST,Hastings-Sunrise,49.279143168671155,-123.05346950855538
Mischief,2023,4,6,20,30,25XX VENABLES ST,Hastings-Sunrise,49.27667260863247,-123.05321044541739
Mischief,2023,9,4,22,0,25XX VENABLES ST,Hastings-Sunrise,49.27667248097047,-123.05254591402414
Mischief,2023,8,14,3,53,25XX VINE ST,Kitsilano,49.263696135149274,-123.15771034975818
Mischief,2023,2,25,12,0,25XX W 4TH AVE,Kitsilano,49.26827577490621,-123.16403459058361
Mischief,2023,5,21,20,0,25XX W 5TH AVE,Kitsilano,49.267384482884935,-123.16378897651201
Mischief,2023,3,4,1,30,25XX W 8TH AVE,Kitsilano,49.264858253127144,-123.16257769042738
Mischief,2023,3,17,22,30,25XX WALLACE CRES,West Point Grey,49.26400056228145,-123.19133746591922
Mischief,2023,8,18,1,0,25XX WILLIAM ST,Hastings-Sunrise,49.27409929651418,-123.05366930998639
Mischief,2023,8,31,9,15,26XX E HASTINGS ST,Hastings-Sunrise,49.28112166504986,-123.0518957694607
Mischief,2023,6,14,21,0,26XX E HASTINGS ST,Hastings-Sunrise,49.28112111758909,-123.05149084240071
Mischief,2023,7,12,23,32,26XX E HASTINGS ST,Hastings-Sunrise,49.28120319431325,-123.05133869604305
Mischief,2023,7,9,1,0,26XX E HASTINGS ST,Hastings-Sunrise,49.28120227042183,-123.05068072610564
Mischief,2023,1,8,23,51,26XX E HASTINGS ST,Hastings-Sunrise,49.2812015058214,-123.05012394998559
Mischief,2023,3,25,11,24,26XX E HASTINGS ST,Hastings-Sunrise,49.281119117775894,-123.05002298101188
Mischief,2023,5,22,22,0,26XX E PENDER ST,Hastings-Sunrise,49.28018778190694,-123.05190424625893
Mischief,2023,7,26,0,0,26XX MCGILL ST,Hastings-Sunrise,49.28867352863096,-123.05085536118733
Mischief,2023,2,26,23,0,26XX PANDORA ST,Hastings-Sunrise,49.28302383433727,-123.050112522745
Mischief,2023,4,14,0,1,26XX POINT GREY RD,Kitsilano,49.272651116801306,-123.16487765427796
Mischief,2023,3,18,10,50,26XX TRANS CANADA HWY,Hastings-Sunrise,49.27575300578324,-123.03111842686454
Mischief,2023,10,30,5,15,26XX TRIUMPH ST,Hastings-Sunrise,49.2838532606374,-123.05188708579868
Mischief,2023,12,20,3,0,26XX W 3RD AVE,Kitsilano,49.26924928837772,-123.16547372767164
Mischief,2023,2,14,12,0,26XX W 42ND AVE,Kerrisdale,49.233706476535986,-123.16559486239207
Mischief,2023,7,5,11,0,26XX W 4TH AVE,Kitsilano,49.268285511475355,-123.16459489581983
Mischief,2023,5,1,18,0,26XX W BROADWAY AVE,Kitsilano,49.264090251216345,-123.1663254307887
Mischief,2023,10,27,0,0,26XX W BROADWAY AVE,Kitsilano,49.26400669699008,-123.16605494353227
Mischief,2023,8,8,14,0,26XX W BROADWAY AVE,Kitsilano,49.264001685112056,-123.16501378629843
Mischief,2023,12,5,18,30,27XX COLLINGWOOD ST,Kitsilano,49.26247319915211,-123.1818540300052
Mischief,2023,12,11,21,30,27XX CRANBERRY DR,Kitsilano,49.26166317428454,-123.15361640345631
Mischief,2023,2,4,23,0,27XX E 3RD AVE,Hastings-Sunrise,49.267549891377016,-123.04906772132733
Mischief,2023,7,12,13,0,27XX E 4TH AVE,Hastings-Sunrise,49.266710494421886,-123.04902768546053
Mischief,2023,2,8,2,9,27XX E HASTINGS ST,Hastings-Sunrise,49.28111619240479,-123.04822911306157
Mischief,2023,11,20,2,0,27XX E HASTINGS ST,Hastings-Sunrise,49.28111582819799,-123.04802370228495
Mischief,2023,10,6,22,18,27XX E HASTINGS ST,Hastings-Sunrise,49.281197159125966,-123.04750983018994
Mischief,2023,10,18,11,20,27XX E HASTINGS ST,Hastings-Sunrise,49.281196880548485,-123.04735577219772
Mischief,2023,5,9,17,36,27XX GRAVELEY ST,Hastings-Sunrise,49.27038449103899,-123.04877600684381
Mischief,2023,10,1,13,26,27XX KITCHENER ST,Hastings-Sunrise,49.27233767604074,-123.04812053923727
Mischief,2023,8,9,22,0,27XX PARKER ST,Hastings-Sunrise,49.27582171374653,-123.04706355246782
Mischief,2023,1,5,2,47,27XX SW MARINE DR,Kerrisdale,49.22557861193915,-123.1680534258833
Mischief,2023,1,22,19,30,27XX TRINITY ST,Hastings-Sunrise,49.289662570314555,-123.04922263815746
Mischief,2023,1,26,20,30,27XX TURNER ST,Hastings-Sunrise,49.27905938400885,-123.04789966880571
Mischief,2023,9,21,0,10,27XX W 3RD AVE,Kitsilano,49.2692035263778,-123.16805011077973
Mischief,2023,11,2,16,41,27XX W 3RD AVE,Kitsilano,49.2692035263778,-123.16805011077973
Mischief,2023,5,16,8,30,27XX W BROADWAY AVE,Kitsilano,49.2640376653482,-123.16807823703019
Mischief,2023,9,10,0,0,27XX W BROADWAY AVE,Kitsilano,49.26410126175866,-123.16704842314859
Mischief,2023,4,29,20,15,28XX E 1ST AVE,Hastings-Sunrise,49.26934869404188,-123.04686425234594
Mischief,2023,8,23,19,30,28XX E 1ST AVE,Hastings-Sunrise,49.26934869404188,-123.04686425234594
Mischief,2023,5,31,20,0,28XX E 2ND AVE,Hastings-Sunrise,49.268440444608444,-123.04520483596785
Mischief,2023,11,12,21,7,28XX E 6TH AVE,Hastings-Sunrise,49.26470977610144,-123.0458880762557
Mischief,2023,7,19,20,15,28XX E 8TH AVE,Hastings-Sunrise,49.26289434604064,-123.0447878301645
Mischief,2023,8,30,22,33,28XX E BROADWAY AVE,Hastings-Sunrise,49.26199730863981,-123.0447168296132
Mischief,2023,10,19,12,1,28XX E BROADWAY AVE,Hastings-Sunrise,49.26199730863981,-123.0447168296132
Mischief,2023,1,30,2,9,28XX E HASTINGS ST,Hastings-Sunrise,49.281114342969154,-123.04435837992912
Mischief,2023,11,20,12,6,28XX E PENDER ST,Hastings-Sunrise,49.28017341544915,-123.04665507368163
Mischief,2023,8,13,0,28,28XX E PENDER ST,Hastings-Sunrise,49.28016712364027,-123.04463908691072
Mischief,2023,3,12,19,0,28XX E PENDER ST,Hastings-Sunrise,49.28024921672743,-123.04458448163935
Mischief,2023,9,17,2,0,28XX FRANKLIN ST,Hastings-Sunrise,49.28201951562574,-123.04660539673336
Mischief,2023,12,29,16,0,28XX FRANKLIN ST,Hastings-Sunrise,49.28201951562574,-123.04660539673336
Mischief,2023,3,14,21,30,28XX VENABLES ST,Hastings-Sunrise,49.276679005097755,-123.04640547084558
Mischief,2023,3,15,11,0,28XX W 11TH AVE,Kitsilano,49.26233393627858,-123.16885576290927
Mischief,2023,4,13,9,0,28XX W 42ND AVE,Kerrisdale,49.23371488817998,-123.17014394182097
Mischief,2023,1,20,19,0,28XX W 6TH AVE,Kitsilano,49.26670210996248,-123.17004449627149
Mischief,2023,9,1,4,0,29XX ADANAC ST,Hastings-Sunrise,49.27742272477283,-123.04397265584113
Mischief,2023,9,2,13,5,29XX ADANAC ST,Hastings-Sunrise,49.27749340073407,-123.041589499887
Mischief,2023,7,3,21,0,29XX DISCOVERY ST,West Point Grey,49.260999203959315,-123.20305218072616
Mischief,2023,11,28,21,0,29XX E 3RD AVE,Hastings-Sunrise,49.26755425086399,-123.04424144963065
Mischief,2023,9,1,10,56,29XX E GEORGIA ST,Hastings-Sunrise,49.278225166200144,-123.04156885010127
Mischief,2023,1,2,15,32,29XX E HASTINGS ST,Hastings-Sunrise,49.28119689496204,-123.04387866080799
Mischief,2023,1,10,20,33,29XX E HASTINGS ST,Hastings-Sunrise,49.28119689496204,-123.04387866080799
Mischief,2023,1,20,17,30,29XX E HASTINGS ST,Hastings-Sunrise,49.28119689496204,-123.04387866080799
Mischief,2023,3,18,13,0,29XX E HASTINGS ST,Hastings-Sunrise,49.28119689496204,-123.04387866080799
Mischief,2023,9,2,17,0,29XX E PENDER ST,Hastings-Sunrise,49.28016530004883,-123.04399953204745
Mischief,2023,8,24,16,10,29XX E PENDER ST,Hastings-Sunrise,49.28016415395072,-123.04283637316927
Mischief,2023,2,1,0,0,29XX GRAVELEY ST,Hastings-Sunrise,49.27036936968545,-123.04369682880144
Mischief,2023,10,29,18,0,29XX GRAVELEY ST,Hastings-Sunrise,49.27036936968545,-123.04369682880144
Mischief,2023,2,7,21,0,29XX KITCHENER ST,Hastings-Sunrise,49.27232607306194,-123.04360885349912
Mischief,2023,10,14,1,0,29XX MACDONALD ST,Kitsilano,49.260287855220255,-123.16823496901688
Mischief,2023,9,27,5,35,29XX MCGILL ST,Hastings-Sunrise,49.288826532408315,-123.04386363233769
Mischief,2023,6,22,14,35,29XX POINT GREY RD,Kitsilano,49.27104941635289,-123.17193048246205
Mischief,2023,10,10,1,0,29XX TURNER ST,Hastings-Sunrise,49.27905871397139,-123.04284834248867
Mischief,2023,6,13,21,0,29XX W 14TH AVE,Kitsilano,49.259587201259954,-123.17077244319047
Mischief,2023,10,22,0,0,29XX W 15TH AVE,Kitsilano,49.25865905550938,-123.17078550184868
Mischief,2023,4,19,15,0,29XX W 30TH AVE,Dunbar-Southlands,49.24520551030722,-123.17086093410249
Mischief,2023,4,26,15,0,29XX W 30TH AVE,Dunbar-Southlands,49.24520551030722,-123.17086093410249
Mischief,2023,9,9,15,30,29XX W 5TH AVE,Kitsilano,49.26754112381832,-123.17148412765646
Mischief,2023,7,21,12,0,29XX W BROADWAY AVE,Kitsilano,49.26409874569655,-123.17198822502559
Mischief,2023,5,27,16,7,29XX WALL ST,Hastings-Sunrise,49.28980759685525,-123.04222720136156
Mischief,2023,11,22,19,35,2XX KAMLOOPS ST,Hastings-Sunrise,49.28298095602898,-123.05451950926799
Mischief,2023,12,30,6,0,2XX KASLO ST,Hastings-Sunrise,49.28296096575438,-123.04661242471165
